,all-1,all-2,all-3,mLB-1,mLB-2,mLB-3,mLC-1,mLC-2,mLC-3,mLLm1-1,mLLm1-2,mLLm1-3,mLLm2-1,mLLm2-2,mLLm2-3,mST-1,mST-2,mST-3
gene-QMZ82_RS08300,282.3266341,335.6085823,302.0687445,352.8537477,397.2683016,330.9785003,314.8148009,197.3976197,286.158529,419.1617758,453.839825,570.3274091,0,0,0,218.363736,309.6707449,242.7542772
gene-QMZ82_RS08305,656.0302973,682.3928152,596.2981743,771.864127,741.6091439,747.5946097,1062.591711,700.1006746,1110.622391,482.0634667,589.438597,722.6318134,0,0,0,1530.166394,1484.545768,1484.501125
gene-QMZ82_RS08310,0,57.91209848,34.1666641,11.33039388,54.07582083,86.6151938,23.69372234,22.15682352,0,387.787716,420.0610828,297.3418713,0,0,0,0,69.64176966,12.64724131
gene-QMZ82_RS08315,377.7307107,487.6999743,382.0433394,465.3345558,327.9507201,413.0674565,700.1815961,493.6583547,562.3045672,468.8011804,609.0718636,456.7272586,0,0,0,709.1089074,794.0802868,707.7695486
gene-QMZ82_RS08320,211.323559,217.9117216,233.8135875,211.9858114,212.8088992,191.6211279,362.7620918,211.092302,327.5133828,234.6539572,291.0992817,206.0089428,0,0,0,375.1022843,395.7512944,367.1948574
gene-QMZ82_RS08325,575.3466862,560.1378785,497.4846654,534.9888129,449.5648675,560.0071526,948.8181284,591.9478681,856.3729709,401.864059,509.7569174,384.9263584,0,0,0,857.4292082,950.4769754,879.682644
gene-QMZ82_RS08330,412.1584375,388.9647178,415.8429576,405.4847976,257.6190613,409.6008283,729.5210917,475.6152769,594.7107985,339.7091544,358.0574447,379.1605572,0,0,0,870.3695809,640.6039322,718.4947461
gene-QMZ82_RS08335,0,593.2780197,0,532.8507042,266.9945947,0,272.1150931,152.0263479,172.1483227,272.5217677,366.5548914,283.8085152,0,0,0,1333.704989,471.5350317,216.2142443
gene-QMZ82_RS08340,109.409647,125.5180724,154.9333854,135.4493836,213.0849228,181.89161,181.0619514,96.12191304,150.1232565,233.32546,311.4558748,283.8449009,0,0,0,141.9636392,167.3778901,83.81346072
gene-QMZ82_RS08345,12.76698843,28.98859855,25.36695704,23.26345127,13.44118542,19.47489838,10.06619421,12.19121846,26.5135516,15.61086356,19.12781432,23.07475967,0,0,0,21.34039012,25.66004117,13.01880659
gene-QMZ82_RS08350,111.0057591,143.7120104,122.7521334,126.5220579,115.2671617,137.6395935,281.1517283,141.6077526,196.4804302,63.27083,113.1317663,95.43061323,0,0,0,229.837907,284.2473728,149.3494468
gene-QMZ82_RS08355,101.2898626,180.2016831,148.8452823,113.1908303,120.5988106,115.5407701,108.6855863,70.2783339,110.7777913,186.8284249,280.9063752,247.1759424,0,0,0,133.5978041,188.4554799,97.65626294
gene-QMZ82_RS08360,109.2264588,174.9325271,85.62335613,225.8248558,153.4775158,159.6900906,190.8701268,72.01666947,132.0533959,323.0670952,435.395385,460.7456975,0,0,0,243.9219948,263.4966964,170.9926847
gene-QMZ82_RS08365,13.99603754,1.889475747,10.64401764,9.136850891,1.7863377,1.20787255,15.65544666,3.360019275,6.845298296,3.291783915,7.589703993,6.950939962,0,0,0,4.576982653,7.692955397,2.738081228
gene-QMZ82_RS08370,162.0789423,185.7965579,186.9611408,154.8362316,124.0240994,157.9326372,176.4140169,115.069192,188.5647513,241.9211493,266.2957871,154.0036464,0,0,0,132.8284212,137.6481621,163.2077434
gene-QMZ82_RS08375,10.33857445,8.102688275,4.506043441,3.160793739,3.781145218,4.258052924,15.73588582,6.941297993,5.020152995,5.93547095,8.670077886,7.084071217,0,0,0,5.731766414,3.621818685,6.746683835
gene-QMZ82_RS08380,160.9395517,241.1218981,192.861638,198.2293779,189.1370083,194.9318888,304.009586,153.6977151,223.0078931,307.6620018,320.0088281,286.3656096,0,0,0,240.8561864,260.1741423,217.3511098
gene-QMZ82_RS08385,214.9384746,199.8599012,233.4430524,233.5493542,218.8587949,214.815578,312.373866,151.9105775,228.6269509,357.4623164,367.3502492,296.5358038,0,0,0,253.8152657,294.5103793,168.9926961
gene-QMZ82_RS08390,81.21127947,99.27278969,101.7419195,114.0435099,89.99552172,102.2064213,158.301353,73.49551011,74.58278486,143.2012063,160.5770575,145.2042272,0,0,0,111.283361,95.03839239,112.3496635
gene-QMZ82_RS08395,61.37779738,45.56517024,40.6632326,113.6938215,111.6187054,93.86890498,56.9042208,44.96541371,52.54154323,94.31676522,96.06621473,165.9662839,0,0,0,70.32071565,64.28586793,68.23045366
gene-QMZ82_RS08400,116.3535318,101.7560812,76.05984171,66.0556929,78.00699994,49.54945448,131.3790514,93.46556746,167.5917946,63.91406529,51.66039794,39.86163542,0,0,0,164.2660171,165.2897199,153.1396532
gene-QMZ82_RS08405,40.0597568,49.25066498,36.43861982,51.20002975,98.94184657,70.54731488,55.43143438,25.57767189,49.67119281,96.06050085,63.66373917,127.2501138,0,0,0,62.95197845,55.55754832,16.04436455
gene-QMZ82_RS08410,324.316612,414.2325302,353.0139306,360.2422392,374.5934721,337.8130352,412.7583176,256.8719766,422.653833,641.855468,649.4737972,732.2210779,0,0,0,331.9524548,313.5860128,257.8556234
gene-QMZ82_RS08415,26.77739126,5.244365756,21.06428716,11.3983836,7.070249517,4.780708773,24.56143955,7.383793195,10.02531096,17.37165646,8.582779805,9.170509379,0,0,0,13.66176841,13.54465927,4.580393232
gene-QMZ82_RS08420,10.69422063,33.03950426,25.63523747,51.08755529,43.37244566,57.49519406,44.03620497,4.437375718,60.59799208,65.84292089,62.22515358,82.53458441,0,0,0,56.13962185,43.95919165,38.12261287
gene-QMZ82_RS08425,22.59520429,3.491715458,14.06695505,29.1539125,16.39587102,13.0848762,25.57133278,18.06273911,21.69879904,17.94917163,20.26996933,27.97493154,0,0,0,19.37514903,20.35131885,12.06694851
gene-QMZ82_RS08430,58.56643273,35.25126122,40.06928473,142.2636978,156.1027631,183.271922,73.01213454,50.69754271,115.666343,84.14717318,111.3349055,201.778338,0,0,0,142.1700208,89.10652642,51.43201597
gene-QMZ82_RS08435,1752.403521,2547.021358,2112.013661,2768.143888,2641.101187,2648.070104,2427.386415,1495.017506,2485.397475,2734.513604,3498.226767,4457.649952,0,0,0,2547.468415,1911.829968,2130.877114
gene-QMZ82_RS08440,14.09220083,14.19816095,13.94010549,8.000491468,9.570703615,12.94289448,11.08260077,8.676999607,9.207066269,15.67686071,23.88175925,15.86199895,0,0,0,16.43855061,7.130216972,8.26842904
gene-QMZ82_RS08445,23.76256129,21.22108765,5.631364828,8.163867738,5.484071176,7.239470756,5.79797342,11.09130129,13.4886002,46.74554829,49.07789543,35.47319764,0,0,0,11.2792181,15.45827336,7.459961537
gene-QMZ82_RS08450,6.101734357,3.071454485,15.07154381,16.54995134,12.5711543,24.42846335,11.05192717,6.310403943,14.23865624,18.38500485,20.38147894,15.55511218,0,0,0,10.14709477,14.58151287,8.393341017
gene-QMZ82_RS08455,19.141879,16.27302856,38.68896772,25.33964295,29.86859046,28.4449999,41.38312293,27.63597597,32.49499484,91.79341196,107.6748739,86.28615643,0,0,0,17.89940058,19.00100212,11.7099835
gene-QMZ82_RS08460,72.56310421,102.3342705,104.2574787,143.8251209,64.79376981,99.23464606,92.6979021,55.83997301,77.27225636,117.8377363,142.9032837,125.8270308,0,0,0,93.72121133,85.82234728,65.970793
gene-QMZ82_RS08465,11.48181469,44.19938822,85.86592722,27.66971351,41.06950355,18.96625248,30.22601772,104.1250929,86.29133914,48.70728612,78.83928252,76.65109496,0,0,0,37.38841263,0,0
gene-QMZ82_RS08470,105.3505812,160.7826445,133.2778349,170.1039272,86.27626571,155.1472686,193.46617,121.1325173,123.9249659,192.8640361,252.0951412,229.2560504,0,0,0,140.5905304,173.5769804,96.41372538
gene-QMZ82_RS08475,12.98038723,9.330276789,16.33588498,14.74763521,10.96658739,8.508165555,7.92157953,1.766114324,11.28373286,16.85536597,9.160466907,13.34782871,0,0,0,6.741867753,2.657334279,11.14265535
gene-QMZ82_RS08480,10.52085002,0.941949189,1.513356553,1.364854994,1.269899185,0.858670993,0,3.586519694,0,0.780037972,0.770783623,0.823565163,0,0,0,2.453812773,1.947439274,0
gene-QMZ82_RS08485,11.06435113,2.830580862,2.548568103,0,0,1.987980057,4.955767798,0.868732778,0.886770083,0,2.469249657,1.40219381,0,0,0,0,0,0
gene-QMZ82_RS08490,6.728037848,3.824938261,3.388602717,0,0,0,1.137942173,0,0,3.49408683,0.911267317,1.844069821,0,0,0,0,0,0
gene-QMZ82_RS08495,0,6.249523373,0,0,2.802848916,0,3.894742557,1.759102517,3.974319701,3.450197097,3.402459137,3.639087384,0,0,0,0,5.369489924,7.263194982
gene-QMZ82_RS08500,5.958009883,2.237322254,0,2.543144177,1.181924242,3.012926507,2.683618396,4.824603577,7.821509055,6.275537057,8.469458674,3.303662193,0,0,0,3.026061128,9.344529784,0
gene-QMZ82_RS08505,2338.227149,2939.352196,2659.298494,2761.147507,2374.467502,2478.529094,2573.263172,1428.954896,2568.556397,3420.754088,3867.269004,4379.97604,0,0,0,2236.643027,1989.64097,1983.058074
gene-QMZ82_RS08510,734.6956588,1112.703937,945.4806178,615.3855323,429.3417082,543.7141185,930.1047228,567.2857696,861.0209076,774.543494,1009.07825,764.1890042,0,0,0,609.9502033,709.5933227,617.9488063
gene-QMZ82_RS08515,1136.082549,1690.285182,1639.325515,2545.075214,2557.793645,2768.594513,1717.780617,1147.818378,2048.611682,2818.394415,3738.80857,4879.981589,0,0,0,2164.032001,1591.397678,1890.835494
gene-QMZ82_RS08520,955.6357843,1015.151474,1074.679505,1522.945643,1559.625259,1467.906322,1349.89313,810.9814423,1334.638198,1900.848629,2315.060972,2541.848637,0,0,0,1225.420478,1243.837958,969.7106443
gene-QMZ82_RS08525,603.563623,758.1718904,785.2449011,656.8431742,500.1507558,541.1803386,805.609543,452.2258678,767.289876,858.8583081,939.0669282,860.0332561,0,0,0,640.0654519,652.7616314,590.6754926
gene-QMZ82_RS08530,45.32742906,53.23955402,54.17631905,53.29098794,31.10478675,42.06278921,59.29745543,22.5250932,38.04926441,86.71263578,84.23161034,62.06869153,0,0,0,35.347764,70.36683804,33.92797812
gene-QMZ82_RS08535,39.75033285,40.39513043,48.82088901,59.00867365,51.5899646,43.50764567,53.22834649,30.93791338,54.60897299,64.63856024,66.56456774,85.68149671,0,0,0,53.2479566,46.53995144,48.0734797
gene-QMZ82_RS08540,75.38417757,61.86831486,90.36273912,93.72004292,62.55633812,49.98958522,57.95075882,51.15844034,71.23056083,85.00152915,105.8542843,121.7086082,0,0,0,104.3937304,88.97270743,68.77228099
gene-QMZ82_RS08545,19.21739502,15.05494652,20.15634375,21.81414792,6.765497383,22.8732187,25.85303249,2.123054762,40.77103831,35.32361609,28.7449134,39.48852961,0,0,0,22.8775734,48.60314155,17.53184996
gene-QMZ82_RS08550,13.2691537,0,0,11.29661232,7.007122289,14.21407162,12.17107049,4.397756292,4.967899626,8.608276191,6.379610882,20.44941712,0,0,0,13.53978834,6.711862405,4.539496864
gene-QMZ82_RS08555,0,14.08365965,15.08474758,0,0,4.279505434,8.794579968,0,0,19.43804301,7.682972245,20.52271252,0,0,0,0,0,0
gene-QMZ82_RS08560,6.40579834,0,0,7.27138264,0,0,2.350275681,2.123054762,4.796592743,8.311439081,8.212832399,10.969036,0,0,0,13.07289908,3.240209437,8.765924978
gene-QMZ82_RS08565,316.0831241,436.5934492,359.4447688,645.1995492,401.183897,576.2002764,453.4805712,272.0045086,373.7046883,640.3529632,853.1539328,938.1636405,0,0,0,427.210635,378.6692521,447.7163474
gene-QMZ82_RS08570,293.9627898,323.0471675,354.5744513,315.1465179,219.915838,233.2565599,479.3529301,335.582634,400.4891391,283.4109392,382.1223338,220.9236174,0,0,0,491.5984688,747.5982125,491.6624295
gene-QMZ82_RS08575,0,0,0,0,0,0,3.684215932,0,0,0,3.218542427,3.438941017,0,0,0,0,5.079247225,0
gene-QMZ82_RS08580,134.3647773,218.1044156,214.0463187,227.7336794,159.180797,176.4203189,256.463929,152.1825974,296.0868177,494.0057283,545.609841,352.2752923,0,0,0,226.1144652,229.743023,174.3657061
gene-QMZ82_RS08585,249.5586605,299.3486649,339.8599786,340.8464075,268.0457846,227.1092777,375.759198,257.9631697,289.5575782,606.8867508,577.7019166,428.2891298,0,0,0,257.9007302,424.0695297,248.930444
gene-QMZ82_RS08590,83.5583655,88.83829221,120.1933301,121.9489715,64.61185854,100.1644886,147.8125187,67.25564643,157.5362869,259.423713,199.9230331,143.0820439,0,0,0,89.8302423,137.3640595,98.00937807
gene-QMZ82_RS08595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-QMZ82_RS08600,88.4610247,100.4857939,111.3398036,140.5800644,51.38556346,110.5538904,120.0878955,76.22777573,92.73412636,163.5572476,229.6659917,124.2112744,0,0,0,85.7519928,147.6609729,66.57928733
rna-QMZ82_RS08605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-QMZ82_RS08610,317.3003408,302.2765665,246.7071115,321.874718,397.5930422,349.2921171,507.5069143,346.96015,544.1619026,228.9926546,278.9774073,346.1310726,0,0,0,606.4921256,566.7116307,580.5085669
gene-QMZ82_RS08615,151.8554226,114.7395117,252.6482198,188.1103741,134.5715942,136.1964171,200.2316096,105.6783214,202.1647815,188.916764,214.0298528,196.019638,0,0,0,216.3665495,224.4671726,70.9216637
gene-QMZ82_RS08620,5.968788608,2.785293053,9.935421564,0,10.50806321,0,1.336128396,0,0,4.7796661,3.373543054,13.69731181,0,0,0,6.324653763,1.867608988,3.675629324
gene-QMZ82_RS08625,4.998246239,1.957818158,2.096982847,0,0.879818045,2.379635309,3.667694785,2.760923233,1.871316451,0,1.0680365,0,0,0,0,0,1.685490111,1.139963338
gene-QMZ82_RS08630,828.1749516,963.9817334,829.3922265,984.0604506,906.1545594,980.6780394,1515.039234,1051.604654,1643.785288,612.2463815,747.6312617,879.1183764,0,0,0,1764.130639,1462.252804,1860.141781
gene-QMZ82_RS08635,209.8938859,206.0116275,224.7039672,402.5701843,458.6480044,384.2106632,377.081893,265.4645616,550.1831413,134.6021368,152.4147036,512.2682268,0,0,0,837.0050972,373.4236174,551.3425282
gene-QMZ82_RS08640,144.6627263,249.8902142,315.6618695,173.6053422,141.4322196,250.7987183,263.5979466,215.2061304,378.1529065,249.9957234,253.9190579,242.8764314,0,0,0,265.6869025,304.2823376,289.8708103
gene-QMZ82_RS08645,686.998002,696.5335293,608.2131321,590.0700223,580.7461648,692.6352517,1140.498488,816.0067353,1176.861954,389.2890839,396.8486867,489.010571,0,0,0,1153.290951,1134.490983,1205.435008
gene-QMZ82_RS08650,492.5009515,476.3670197,491.7472059,358.334107,324.2414177,413.4929566,942.5738404,559.0223877,670.568737,318.6285991,283.4096759,231.6820258,0,0,0,813.0016789,858.3878636,772.6808881
gene-QMZ82_RS08655,434.1257163,597.8444795,525.0240309,518.7902685,489.7567342,553.5182873,505.7998898,306.4419446,536.422291,681.8266774,827.5047327,750.970172,0,0,0,359.0767475,297.7549282,407.0554017
gene-QMZ82_RS08660,0,223.3924869,0,127.642502,0,0,224.0790719,0.007351473,0,172.6794508,186.1901814,155.761752,0,0,0,0,368.857511,340.8639086
gene-QMZ82_RS08665,80.71222355,82.27571913,60.9948489,27.5047952,25.59975964,46.14423251,53.34696615,32.12274161,36.28726684,68.11766377,72.48717292,88.5153514,0,0,0,57.69951365,49.02577756,44.21075206
gene-QMZ82_RS08670,48.36046496,57.97894603,38.4289967,43.00627467,69.9051834,39.47051322,53.9438134,23.19473653,39.99555876,54.98822814,56.14704431,70.63558698,0,0,0,49.41888889,38.20096044,33.70481489
gene-QMZ82_RS08675,198.0713112,206.5877041,229.3083337,783.8824721,851.5548307,736.7968261,216.4581071,188.7425527,297.6797251,1474.425546,1556.965301,1505.80419,0,0,0,1925.222504,1671.352537,1374.633735
gene-QMZ82_RS08680,143.9500111,160.8513965,167.5506275,274.045753,243.8592032,251.364635,324.9960831,230.0890424,325.5936475,442.3917902,468.6302018,388.863393,0,0,0,717.2193622,809.0364814,593.0381059
gene-QMZ82_RS08685,48.69593348,216.7630089,0,281.4112016,462.8148939,272.689044,18.99269052,49.98460591,46.40846845,660.6368515,678.976917,584.9368377,0,0,0,444.8239153,567.9032102,421.0441969
gene-QMZ82_RS08690,140.4008171,185.7182292,185.8488949,409.3441554,306.4271672,312.0931412,176.7038928,122.4512565,230.9821619,806.4377245,934.9570836,768.2970223,0,0,0,790.9625409,896.4572241,644.6924849
gene-QMZ82_RS08695,60.10814351,110.5404237,97.37616491,232.78761,150.1333085,197.690766,71.85582811,61.69740852,105.9293009,371.9856646,456.8956919,425.0410999,0,0,0,522.6772824,481.7604456,317.0334326
gene-QMZ82_RS08700,113.0854971,91.20916232,97.2170756,109.1547444,78.45539704,54.98909307,150.6740426,121.7819024,212.0714272,92.81967371,93.19779375,115.3860831,0,0,0,69.44616307,146.7738398,89.96256462
gene-QMZ82_RS08705,623.0378691,665.8814697,745.7140691,1160.716646,1132.955543,1023.266239,777.974182,511.4240201,889.6402976,1600.779389,1733.56699,1636.554271,0,0,0,706.674004,718.4546147,531.7343028
gene-QMZ82_RS08710,108.237487,87.5066371,89.53767963,112.8494104,107.8988381,142.7145171,103.6939977,71.81929392,136.8371255,106.5868972,132.2513639,151.5380592,0,0,0,157.8438587,137.9374742,160.1879404
gene-QMZ82_RS08715,32.92093831,35.92224582,38.47565363,44.04248852,52.15427729,34.42564182,75.06007017,46.76095298,66.90943294,35.08689789,46.72997675,27.38093544,0,0,0,82.78123755,97.53440558,93.31826464
gene-QMZ82_RS08720,11.43913183,51.42032299,49.26660854,6.951783183,0,5.028800625,38.84301721,4.810443394,51.52556222,71.85687825,98.95884673,57.34797415,0,0,0,12.7376989,8.156961043,25.44743906
gene-QMZ82_RS08725,20.64090576,29.85254354,27.97769423,28.83693628,28.50760863,21.54383505,46.60375709,32.62608941,59.4449528,22.66110314,38.67752694,50.02630437,0,0,0,84.24757187,56.21901843,63.00976843
gene-QMZ82_RS08730,374.4490448,413.0143605,391.0471149,547.0131947,468.9644771,549.8418924,748.6849369,580.1931988,782.6080107,457.7192616,558.5012193,480.519406,0,0,0,823.9456561,775.3759539,830.3700808
gene-QMZ82_RS08735,209.1084536,183.9618778,332.9020278,279.325189,243.5958943,195.7117068,297.9666644,203.3341044,342.9160176,323.661761,410.444018,363.1625141,0,0,0,363.7471263,300.8253904,221.3210193
gene-QMZ82_RS08740,176.2904545,210.9125706,239.1037584,239.770293,198.9304085,251.4140078,277.0367298,151.1651817,246.8030873,323.8506939,376.9948912,342.5250446,0,0,0,189.3180691,210.9640781,202.4032136
gene-QMZ82_RS08745,0,136.1134901,121.7111825,144.431573,72.56691028,141.7512896,300.4703183,197.1679212,236.0566241,128.7703781,195.8558019,108.0675437,0,0,0,288.4538764,375.8642947,278.6300889
gene-QMZ82_RS08750,77.26639945,56.66699636,45.52122942,69.04596082,15.6265028,57.52715712,82.03086094,67.56199047,93.55478235,78.92189499,69.55469563,45.04099739,0,0,0,125.8121925,118.0812607,105.7341216
gene-QMZ82_RS08755,17.25715072,12.72403495,14.05436865,26.50279902,38.59660802,29.72268528,20.11219517,18.16778009,33.44509475,22.39092605,27.33122913,33.37464069,0,0,0,64.22150971,41.07806499,40.28493391
gene-QMZ82_RS08760,58.08584552,51.48873772,75.56149294,67.61370606,99.94324626,68.32814484,69.272528,40.13342606,74.50049748,71.24837401,80.88865118,123.2395341,0,0,0,84.68311592,28.63660419,58.64139178
gene-QMZ82_RS08765,37.55968098,26.24332208,21.72038791,49.54871121,24.65894401,34.07234654,55.12231269,43.06436762,60.80926319,15.80535956,27.33122913,33.37464069,0,0,0,69.40066371,66.75185561,47.23061218
gene-QMZ82_RS08770,1608.480339,1432.676586,1231.798412,1005.857708,715.751906,933.2751415,392.7990359,302.9088724,458.500785,245.2308925,294.6031692,240.2945058,0,0,0,718.5994981,882.6917582,767.0642505
gene-QMZ82_RS08775,485.4956794,633.7835934,311.3093495,303.2973254,237.8743694,252.9448359,105.3195384,77.7094263,123.1951866,471.145653,571.7791086,407.8799729,0,0,0,85.46974876,289.2243007,127.2476331
gene-QMZ82_RS08780,1506.669036,1730.771032,1448.44666,1473.194335,713.701041,1230.958941,495.7741293,356.1109973,517.7259034,312.4182782,465.5559941,372.4121492,0,0,0,938.4394272,771.2551978,922.648973
gene-QMZ82_RS08785,56.51106016,101.4864262,103.1582289,59.79453031,91.23068134,113.4435457,16.68754695,15.27330034,37.05229177,78.10351976,102.0737741,98.42321085,0,0,0,33.84947084,18.5273595,26.11561474
gene-QMZ82_RS08790,165.3245933,243.3059963,212.9490514,144.2374319,113.6733737,123.9052051,93.91986967,47.73050564,102.5903315,170.4858602,234.2994219,205.5163342,0,0,0,64.33945968,121.829943,97.07033733
gene-QMZ82_RS08795,708.5229341,694.3429157,652.9042866,562.1233242,471.1543119,646.6716391,352.4637931,188.2661271,409.3028519,629.5011235,795.6181387,593.6431316,0,0,0,400.4898975,417.9594756,281.2678518
gene-QMZ82_RS08800,1245.369388,1379.803893,1246.453846,1108.512986,850.5963361,1007.889009,812.1930123,478.4276294,712.733212,1620.163944,1874.141426,1199.76549,0,0,0,588.7537977,900.2935731,617.3930058
gene-QMZ82_RS08805,62.98524985,98.15947488,92.98427633,112.7819711,83.39168809,89.08877828,60.53730475,34.27912726,61.89462259,116.2573555,132.6644065,119.1657467,0,0,0,51.96809983,53.83160304,57.8327409
gene-QMZ82_RS08810,215.6727564,246.2121486,228.3300615,190.7004488,131.2846249,176.9369019,207.7674582,144.0183651,219.5382292,283.2562706,316.1709076,259.124532,0,0,0,166.8766065,188.5590451,153.1895298
gene-QMZ82_RS08815,259.3967902,155.4005377,334.0528126,222.7046428,305.5705929,290.6222621,195.7942723,22.28280288,310.5391474,196.6031902,367.3270581,366.4016198,0,0,0,331.8524751,156.9732026,191.1828559
gene-QMZ82_RS08820,410.9977461,593.4099799,595.9890359,388.8736555,315.1204227,417.4457073,508.7449044,229.6366254,491.1085198,571.0060304,622.2979984,555.1849657,0,0,0,308.7052993,288.205513,356.8801583
gene-QMZ82_RS08825,114.6336002,216.2987701,163.246139,174.8159665,138.2234227,181.2115671,217.9017542,110.9027014,208.2322867,270.0019229,277.9844535,239.7217004,0,0,0,130.4726465,114.218875,111.8740529
gene-QMZ82_RS08830,137.6975267,176.9063637,164.8154219,160.746342,121.6361209,137.2914018,189.316343,93.03584104,183.8615525,190.2071506,267.8386482,199.5087238,0,0,0,135.9372255,142.8236286,84.66147147
gene-QMZ82_RS08835,81.68829088,41.24556712,100.2017809,99.45009828,132.148435,101.3836916,77.81038236,17.47057707,76.20707399,111.3044629,107.7084198,152.3648007,0,0,0,89.99129765,45.85304991,67.06010776
